JobId,aj,mj,oj
3691981,7158.0,146.0,6465.0
3701519,1620.0,211.0,1373.0
3574605,5006.0,2731.0,937.0
3554895,21865.0,15637.0,233.0
3289797,,,
3562257,1351.0,410.0,454.0
3533084,138862.0,1441.0,130228.0
3651131,8784.0,71.0,8656.0
3659413,21780.0,382.0,20358.0
3680959,304.0,2.0,302.0
3517781,3802.0,626.0,1426.0
3665303,,,
3683497,8155.0,76.0,7642.0
3545665,0.0,0.0,0.0
3609167,27.0,21.0,0.0
3608761,2146.0,35.0,2023.0
3453549,0.0,0.0,0.0
3529009,0.0,0.0,0.0
3432321,1633.0,110.0,1513.0
3665789,3022.0,944.0,1167.0
3690981,32442.0,2908.0,23674.0
3541553,351.0,69.0,45.0
3704911,66117.0,11552.0,44288.0
3499585,7588.0,1911.0,5610.0
3607323,808.0,217.0,51.0
3543703,,,
3561515,170.0,18.0,152.0
3693547,3335.0,1945.0,997.0
3240985,37941.0,17382.0,20559.0
3239815,,,
3543451,1273.0,156.0,1117.0
3589533,3422.0,28.0,3092.0
3623887,2194.0,478.0,1580.0
3533121,861.0,154.0,672.0
3655643,58625.0,17289.0,36782.0
3570607,0.0,0.0,0.0
3539683,802.0,389.0,2.0
3664949,1545.0,59.0,970.0
3598005,2045.0,0.0,2037.0
3687057,37737.0,2685.0,31471.0
3535483,16012.0,3798.0,4991.0
3648999,14935.0,118.0,14651.0
3583335,4135.0,4.0,4119.0
3443009,4492.0,576.0,2909.0
3526511,0.0,0.0,0.0
3642857,725.0,108.0,0.0
3589393,2463.0,305.0,1861.0
3589219,614.0,251.0,340.0
3513745,254.0,118.0,26.0
3568511,1249.0,784.0,131.0
3639989,3318.0,13.0,3265.0
3539529,1826.0,1604.0,16.0
3641131,7792.0,887.0,5854.0
3657299,28669.0,159.0,27818.0
3566853,19632.0,186.0,18329.0
3584217,48484.0,2055.0,45249.0
3502383,23462.0,3642.0,18156.0
3554085,16693.0,292.0,16324.0
3642303,10535.0,349.0,8945.0
3525903,0.0,0.0,0.0
3425420,53.0,0.0,49.0
3692731,662.0,9.0,497.0
3535889,1325.0,109.0,1182.0
3676349,1272.0,0.0,1263.0
3508605,24798.0,328.0,22274.0
3555851,,,
3520809,51371.0,231.0,50929.0
3693533,6236.0,2684.0,3409.0
3542343,3428.0,12.0,3392.0
3669547,31.0,8.0,23.0
3676605,1857.0,4.0,1824.0
3200041,2185.0,259.0,1926.0
3582793,4600.0,400.0,3943.0
3410697,859.0,64.0,259.0
3605429,48.0,19.0,17.0
3523049,3.0,2.0,0.0
3661899,7546.0,1271.0,3625.0
3606851,5530.0,194.0,4234.0
3594171,8631.0,529.0,8086.0
3619871,2.0,0.0,2.0
3583655,0.0,0.0,0.0
3615447,23215.0,2049.0,15540.0
3193963,1650.0,11.0,1639.0
3310273,411.0,36.0,375.0
3457579,2205.0,63.0,2137.0
3640787,864.0,449.0,101.0
3685793,,,
3280087,721978.0,51665.0,655157.0
3267309,213378.0,29085.0,184293.0
3438909,2349.0,1859.0,419.0
3525995,,,
3529425,115.0,17.0,85.0
2744011,16.0,1.0,0.0
3693777,650.0,598.0,38.0
3387827,14171.0,2047.0,11954.0
3507619,147.0,19.0,126.0
3215849,8974.0,1377.0,7597.0
3225921,,,
3538609,5146.0,671.0,1298.0
3646461,2.0,1.0,0.0
3655253,1.0,0.0,0.0
3670319,2282.0,213.0,1864.0
3647147,7889.0,352.0,6783.0
3460433,2942.0,788.0,2048.0
3611397,7980.0,6249.0,339.0
3689601,269999.0,6747.0,254726.0
3658457,8460.0,255.0,7370.0
3678283,,,
3569417,42818.0,2933.0,32045.0
3566197,945.0,157.0,771.0
3584093,473.0,412.0,7.0
3668943,600.0,82.0,479.0
3439033,1.0,0.0,1.0
3601105,1784.0,36.0,1651.0
3431389,5780.0,752.0,4739.0
3567385,7821.0,594.0,6034.0
3677101,,,
3414801,2313.0,1664.0,0.0
3353597,9054.0,529.0,8446.0
3529721,8041.0,251.0,7056.0
3582849,1327.0,55.0,1193.0
3677093,12470.0,8880.0,1665.0
3607249,14587.0,184.0,14290.0
3525015,17.0,5.0,3.0
3594819,15398.0,5185.0,15.0
3504861,14065.0,6906.0,27.0
3500149,184.0,11.0,171.0
3703697,2760.0,1211.0,614.0
3490957,10390.0,720.0,9300.0
3627387,26864.0,2415.0,23552.0
3695283,0.0,0.0,0.0
3612023,3772.0,48.0,3695.0
3655687,114266.0,19168.0,86715.0
3502619,10586.0,1782.0,8264.0
3459723,34025.0,1616.0,28832.0
3541531,5650.0,378.0,5159.0
3643651,5640.0,1543.0,3366.0
3573909,6300.0,212.0,5599.0
3643229,6803.0,1420.0,25.0
3570311,51388.0,834.0,49475.0
3362949,,,
3691217,5663.0,64.0,5321.0
3675093,2541.0,679.0,1045.0
3555273,4238.0,573.0,3517.0
3551113,7259.0,3864.0,112.0
3468923,,,
3608213,653.0,348.0,6.0
3657993,3791.0,1216.0,1264.0
3579889,1064.0,67.0,960.0
3568175,26.0,18.0,5.0
3284033,73971.0,1010.0,72961.0
3552475,5336.0,29.0,5307.0
3617055,8935.0,207.0,7915.0
3478165,118.0,17.0,43.0
3529117,,,
3564129,17100.0,7383.0,7744.0
3588505,18049.0,6522.0,10240.0
3575335,123.0,75.0,2.0
3666385,1125.0,467.0,0.0
3656769,,,
3535187,180.0,0.0,174.0
3563337,350.0,187.0,2.0
3615423,32799.0,981.0,31675.0
3399565,1174.0,354.0,668.0
3647605,4006.0,368.0,3423.0
3579651,3174.0,375.0,621.0
3652235,15059.0,301.0,13706.0
3432879,,,
3395701,,,
3667515,5671.0,1446.0,3870.0
3626399,459.0,0.0,452.0
3663635,164.0,24.0,3.0
3410491,307.0,0.0,105.0
3342927,,,
3703827,47868.0,4550.0,26621.0
3551185,17.0,11.0,0.0
3684221,109346.0,37338.0,71098.0
3497973,23140.0,709.0,21212.0
3344343,505.0,222.0,213.0
3421261,1856.0,381.0,12.0
3652861,6796.0,1104.0,4600.0
3680223,0.0,0.0,0.0
3696977,363.0,2.0,75.0
3699313,290.0,32.0,189.0
3660569,90.0,38.0,0.0
3566523,6110.0,308.0,5535.0
3614903,314.0,1.0,312.0
3519491,3102.0,15.0,3004.0
3706447,2598.0,305.0,1640.0
3541675,13427.0,1279.0,6377.0
3526575,0.0,0.0,0.0
3653259,16537.0,2807.0,28.0
3425171,804.0,88.0,324.0
3520037,1125.0,38.0,1004.0
3677293,2274.0,367.0,121.0
3537549,86.0,33.0,36.0
3478417,4731.0,142.0,4500.0
3492781,5780.0,1436.0,3423.0
3705719,17944.0,175.0,17302.0
3629663,3291.0,729.0,980.0
3436603,6761.0,85.0,6650.0
3604879,0.0,0.0,0.0
3572789,,,
3620127,8014.0,2007.0,5454.0
3466237,0.0,0.0,0.0
3703187,1.0,0.0,1.0
3616107,1140.0,23.0,1088.0
3653137,613.0,16.0,592.0
3586059,3698.0,437.0,1933.0
3576591,23678.0,115.0,23511.0
3338491,,,
3682287,1487.0,133.0,850.0
3663495,3649.0,101.0,3442.0
3616315,525.0,384.0,40.0
3569015,1284.0,144.0,1120.0
3394775,0.0,0.0,0.0
3098431,932.0,224.0,708.0
2836653,122812.0,12132.0,103317.0
3304401,0.0,0.0,0.0
3655289,0.0,0.0,0.0
3580877,0.0,0.0,0.0
3706541,4496.0,1848.0,2415.0
3581501,,,
3602121,3820.0,332.0,2759.0
3469671,342.0,169.0,55.0
3605253,13.0,3.0,8.0
3422429,218.0,66.0,7.0
3175879,364.0,108.0,168.0
3700015,4282.0,83.0,3992.0
3667635,0.0,0.0,0.0
3507817,5125.0,485.0,4349.0
3153085,3032.0,1441.0,467.0
3573075,7910.0,4379.0,101.0
3433433,15085.0,10950.0,1349.0
3595495,33883.0,2919.0,29371.0
3675391,219.0,95.0,14.0
3526179,0.0,0.0,0.0
3397973,,,
3273011,0.0,0.0,0.0
3227703,273.0,0.0,273.0
3621497,6934.0,2117.0,3648.0
2690659,420.0,217.0,203.0
3679693,74618.0,9620.0,60768.0
3629181,2874.0,47.0,2713.0
3628943,,,
3519665,,,
3657011,15781.0,366.0,12419.0
3654119,9849.0,530.0,9225.0
3602637,177.0,72.0,0.0
3688263,36.0,0.0,35.0
3624451,4070.0,22.0,4029.0
3702053,0.0,0.0,0.0
3648487,9041.0,985.0,7966.0
3583601,0.0,0.0,0.0
3564579,88297.0,1659.0,81794.0
3553709,,,
3503885,832.0,2.0,828.0
3513367,8926.0,424.0,8007.0
3588195,2138.0,1989.0,78.0
3575089,19100.0,4778.0,13981.0
3588833,1827.0,692.0,482.0
3588837,7303.0,903.0,5337.0
3546243,52615.0,11298.0,40102.0
3535297,16692.0,2521.0,3657.0
3562599,23965.0,887.0,21073.0
3504735,25191.0,826.0,21689.0
3528797,,,
3623411,27466.0,301.0,26525.0
3432387,0.0,0.0,0.0
3553399,5518.0,385.0,4915.0
3554563,,,
3573489,1096.0,522.0,52.0
3129069,,,
3622471,2247.0,30.0,2205.0
3563205,,,
3654199,3.0,2.0,1.0
3582635,,,
3542995,85.0,19.0,63.0
3636089,133.0,26.0,107.0
3516211,3861.0,145.0,3441.0
3588979,931.0,895.0,0.0
3676945,1416.0,54.0,1181.0
3560945,6358.0,147.0,6176.0
3594965,47734.0,8546.0,19601.0
3429969,65.0,0.0,65.0
3535059,12144.0,164.0,11531.0
3464781,,,
3648063,,,
3570197,2924.0,85.0,2689.0
3476959,6385.0,89.0,6270.0
3635411,47126.0,4062.0,37806.0
3567133,3944.0,763.0,1723.0
3575561,,,
3542323,,,
3534889,176.0,30.0,90.0
3614855,21871.0,86.0,21580.0
3479947,6099.0,118.0,5878.0
3664195,,,
3692143,,,
3535293,11364.0,2268.0,1782.0
3497317,182.0,1.0,178.0
3566157,1313.0,46.0,1259.0
3572043,3080.0,234.0,2454.0
3581793,35055.0,7390.0,27116.0
3493629,,,
3573189,1393.0,59.0,1231.0
3459633,7622.0,95.0,7449.0
3637243,3453.0,134.0,3153.0
3693557,29127.0,6921.0,20252.0
3126249,,,
3703817,3429.0,6.0,3336.0
3678227,2635.0,986.0,512.0
3646467,1.0,0.0,0.0
3680553,30.0,25.0,4.0
3535857,664.0,94.0,210.0
3685373,9749.0,79.0,9496.0
3663385,9491.0,1568.0,9.0
3685407,11395.0,15.0,11336.0
3517987,2767.0,238.0,27.0
3573491,4272.0,463.0,1.0
3482024,130063.0,4664.0,109056.0
3551293,99601.0,12466.0,22298.0
3599375,94020.0,2317.0,90042.0
3653279,169.0,55.0,0.0
3595001,,,
3603633,268.0,43.0,27.0
3530983,5539.0,3672.0,512.0
3463261,,,
3524005,3.0,0.0,3.0
3453035,855.0,3.0,850.0
3671377,7173.0,8.0,7113.0
3647341,3349.0,212.0,3129.0
3670557,5878.0,119.0,5584.0
3138175,65092.0,18071.0,47021.0
3540503,1244.0,7.0,1207.0
3468721,9734.0,215.0,8641.0
3530571,3.0,2.0,0.0
3635227,2156.0,12.0,2113.0
3635145,1015.0,20.0,979.0
3552499,21116.0,9147.0,6954.0
3658275,10240.0,1097.0,6000.0
3620253,85878.0,2886.0,66936.0
3581671,5113.0,689.0,3628.0
3642083,,,
3683683,6772.0,1144.0,5496.0
3487990,3855.0,133.0,3544.0
3655471,1097.0,31.0,1030.0
3568495,3857.0,94.0,3602.0
3627515,1027.0,375.0,3.0
3513165,95446.0,429.0,94827.0
3506335,1930.0,0.0,1875.0
3689143,8013.0,412.0,3196.0
3622283,5329.0,54.0,5157.0
3352069,,,
3185369,0.0,0.0,0.0
3492009,6075.0,1498.0,3894.0
3523861,1474.0,6.0,1442.0
3655925,4511.0,1559.0,417.0
3393123,20.0,3.0,0.0
3652643,,,
3582735,1435.0,368.0,82.0
3605509,6839.0,1601.0,157.0
3499803,1185.0,282.0,559.0
3709159,378.0,24.0,23.0
3688203,491.0,19.0,7.0
3497313,266.0,10.0,28.0
3424507,3396.0,1841.0,1527.0
3569469,6406.0,176.0,5563.0
3569773,4941.0,796.0,1659.0
3689047,14749.0,1808.0,7407.0
3525287,18852.0,130.0,18138.0
3512055,10769.0,414.0,9188.0
3554001,5788.0,1247.0,0.0
3585785,4674.0,953.0,6.0
2113318,195902.0,26039.0,166500.0
3606963,121.0,73.0,0.0
3652555,17010.0,678.0,15842.0
3541929,134.0,23.0,7.0
3609099,,,
3584895,0.0,0.0,0.0
3698057,12408.0,11015.0,27.0
3574847,4404.0,399.0,3228.0
3640385,6099.0,971.0,205.0
3541219,2060.0,483.0,1458.0
3509563,1451.0,98.0,1205.0
3566257,4992.0,2116.0,2077.0
3438177,1258.0,181.0,327.0
3566221,11974.0,406.0,9185.0
3536141,4859.0,152.0,3834.0
3598495,26459.0,8398.0,7976.0
3547841,11028.0,342.0,5482.0
3596805,11325.0,1932.0,6003.0
3145705,10.0,0.0,10.0
3054437,1192.0,299.0,845.0
3705241,14380.0,68.0,14024.0
3666009,7779.0,758.0,5920.0
3618475,,,
3632355,7.0,6.0,1.0
3533731,19024.0,2944.0,14492.0
3399451,47693.0,598.0,42036.0
3665835,13973.0,1757.0,11473.0
3602111,3924.0,10.0,3910.0
3604734,104818.0,10089.0,88068.0
3483489,2575.0,17.0,2502.0
3550651,0.0,0.0,0.0
3686651,3987.0,8.0,3932.0
3635485,21434.0,46.0,21110.0
3673009,6698.0,943.0,4286.0
3658607,1077.0,15.0,1038.0
3501987,3680.0,35.0,3550.0
3479275,,,
3459223,,,
3556435,1852.0,103.0,527.0
3672195,6421.0,1072.0,2659.0
3708789,33461.0,9979.0,15076.0
3513247,1.0,0.0,0.0
3618251,1129.0,42.0,1040.0
3550861,,,
3604785,65.0,47.0,11.0
3667477,11322.0,516.0,8217.0
3546875,44730.0,2597.0,35139.0
3598227,7575.0,383.0,6157.0
3649007,11200.0,42.0,10963.0
3507003,276.0,125.0,97.0
3698745,2714.0,528.0,653.0
3555449,221.0,36.0,180.0
3530661,0.0,0.0,0.0
3672395,,,
3706991,9580.0,2984.0,2013.0
3227961,20865.0,315.0,20550.0
3145443,0.0,0.0,0.0
3091063,38.0,38.0,0.0
3532297,126.0,67.0,11.0
3653003,2290.0,72.0,2040.0
3693897,858.0,12.0,842.0
3430917,21969.0,479.0,19388.0
3596599,19658.0,462.0,18339.0
3323829,,,
3311731,87.0,85.0,2.0
3469317,76131.0,410.0,72724.0
3510929,1771.0,38.0,1670.0
3636297,12858.0,3850.0,6228.0
3582717,,,
3697751,,,
3461539,23.0,7.0,16.0
3673553,751.0,0.0,751.0
3524355,5638.0,284.0,5056.0
3443181,364.0,146.0,49.0
3216599,0.0,0.0,0.0
3696065,141226.0,6038.0,132305.0
3677905,5140.0,1563.0,167.0
3668637,18829.0,18.0,18744.0
3437317,14683.0,10944.0,269.0
3612681,2326.0,926.0,0.0
3664427,2038.0,674.0,764.0
3615401,846.0,139.0,502.0
3662989,9796.0,3886.0,108.0
3611889,17470.0,1676.0,11883.0
3634737,12963.0,278.0,8920.0
3339093,1299.0,2.0,1295.0
3454707,42561.0,6258.0,33857.0
3659067,8051.0,6496.0,1399.0
3435135,,,
3685261,11077.0,9794.0,163.0
3568973,17296.0,48.0,17075.0
3568531,6464.0,1090.0,2828.0
3506303,2513.0,1981.0,189.0
3569565,,,
3538877,4674.0,56.0,4409.0
3677061,23172.0,968.0,19636.0
3636727,31402.0,1607.0,26290.0
3609853,2222.0,448.0,15.0
3517349,,,
3582657,16880.0,91.0,16482.0
3559521,195.0,0.0,193.0
3562587,23986.0,2355.0,18203.0
3684321,,,
3568289,2950.0,29.0,2707.0
3634913,,,
3540525,4881.0,103.0,3945.0
3675497,815.0,251.0,520.0
3643847,554.0,133.0,307.0
3467763,792.0,24.0,747.0
3547215,40363.0,3122.0,24989.0
3541757,696.0,51.0,592.0
3683681,2938.0,517.0,2355.0
3325629,,,
3602545,3035.0,1160.0,6.0
3679135,3.0,0.0,3.0
3628531,1013.0,8.0,968.0
3328607,4527.0,323.0,4204.0
3553381,8046.0,12.0,7890.0
3413077,5996.0,155.0,5747.0
3640739,1388.0,246.0,1128.0
3115255,47329.0,610.0,46719.0
3280449,34758.0,344.0,34414.0
3547449,3928.0,44.0,3858.0
3495561,,,
3704785,34859.0,330.0,34527.0
3540639,1004.0,239.0,744.0
3547635,30759.0,2191.0,27401.0
3696083,204.0,64.0,57.0
3589781,3130.0,126.0,2903.0
3445813,6.0,6.0,0.0
3572041,4371.0,582.0,23.0
3693931,142877.0,17143.0,122665.0
3602985,278.0,152.0,56.0
3650645,192.0,151.0,39.0
3617077,212899.0,58473.0,54922.0
3700183,3149.0,1587.0,590.0
3636375,3.0,0.0,3.0
3572765,13651.0,160.0,12907.0
3058091,19812.0,331.0,17689.0
3540153,13694.0,86.0,13471.0
3685347,1825.0,154.0,1562.0
3604505,64.0,36.0,10.0
3508619,8219.0,2611.0,5158.0
3577819,1804.0,131.0,1534.0
3529625,1543.0,587.0,445.0
3583957,1049.0,407.0,451.0
3583616,32714.0,1414.0,29411.0
3509962,0.0,0.0,0.0
3580101,2.0,0.0,0.0
3710609,12701.0,1018.0,11457.0
3583051,,,
3529449,61.0,15.0,39.0
3343743,0.0,0.0,0.0
3440463,1001.0,13.0,982.0
3697325,11790.0,5408.0,5862.0
3595159,38.0,9.0,27.0
3691039,52780.0,24751.0,522.0
3584199,10387.0,182.0,8173.0
3547199,14792.0,342.0,10582.0
3650491,50698.0,1619.0,41450.0
3472775,2541.0,28.0,2510.0
3670913,12942.0,7152.0,3015.0
3553469,5642.0,1368.0,3079.0
3705587,9763.0,19.0,9658.0
3390795,8408.0,3609.0,4781.0
3660352,694.0,36.0,658.0
3662057,321.0,52.0,8.0
3662059,381.0,52.0,68.0
3500239,5689.0,356.0,4531.0
3473111,9616.0,565.0,6662.0
3553059,5341.0,1146.0,3847.0
3479269,54094.0,56.0,53667.0
3696575,202.0,158.0,22.0
3571379,23248.0,6586.0,15679.0
3676953,41.0,29.0,2.0
3640493,1088.0,283.0,527.0
3628355,0.0,0.0,0.0
3427303,0.0,0.0,0.0
3514551,6302.0,28.0,6228.0
3590643,1.0,1.0,0.0
3638251,0.0,0.0,0.0
3565173,3336.0,313.0,2781.0
3395547,,,
3648437,14714.0,518.0,12307.0
3625111,96.0,3.0,16.0
3617737,16167.0,2257.0,12943.0
3602385,306.0,94.0,183.0
3686647,9.0,5.0,4.0
3597007,596.0,364.0,56.0
3652535,8763.0,1326.0,0.0
3631117,3197.0,438.0,3.0
3688355,112.0,7.0,34.0
3517777,3953.0,249.0,2967.0
3584863,233646.0,19892.0,209096.0
3585175,70.0,63.0,2.0
3646681,232.0,3.0,200.0
3578435,7.0,2.0,4.0
3647373,18651.0,37.0,18592.0
3703451,1919.0,496.0,1202.0
3574607,1302.0,577.0,172.0
3600145,173.0,11.0,160.0
3583019,14395.0,558.0,13084.0
3692107,2865.0,226.0,2377.0
3672805,0.0,0.0,0.0
3540779,28399.0,6053.0,20349.0
3648535,18089.0,1502.0,6226.0
3565151,81767.0,4463.0,75196.0
3562223,1396.0,123.0,1168.0
3531549,3255.0,98.0,3125.0
3661269,3050.0,78.0,2644.0
3605855,7792.0,1342.0,5282.0
3278919,0.0,0.0,0.0
3292347,2204.0,5.0,2199.0
3632763,92014.0,3472.0,85162.0
3697361,7745.0,5838.0,1384.0
3288121,,,
3651051,11825.0,165.0,11558.0
3316167,5671.0,5077.0,594.0
3405475,69.0,22.0,21.0
3310459,1337.0,23.0,1314.0
3624831,32.0,17.0,6.0
3616575,35338.0,1748.0,31088.0
3607301,1905.0,17.0,1848.0
3668147,26.0,10.0,6.0
3467003,3.0,2.0,1.0
3512391,9124.0,6716.0,1457.0
3401473,,,
3480527,3398.0,128.0,3238.0
3654077,16453.0,474.0,15328.0
3616129,70445.0,23120.0,18931.0
3586215,17.0,0.0,17.0
3562307,599.0,9.0,590.0
3664249,97.0,3.0,90.0
3679307,678.0,258.0,78.0
3664267,6724.0,139.0,6117.0
3597475,8959.0,5947.0,60.0
3697279,41058.0,11607.0,28051.0
3673069,10071.0,461.0,9010.0
3374775,330.0,32.0,290.0
3558415,9885.0,1086.0,5303.0
3654015,0.0,0.0,0.0
3231373,2268.0,81.0,2187.0
3348201,3136.0,1439.0,506.0
3682143,98.0,27.0,58.0
3578233,394.0,71.0,56.0
3478113,109.0,29.0,18.0
3545623,64362.0,2588.0,60338.0
3119829,66617.0,1273.0,64923.0
3434469,1977.0,279.0,57.0
3581949,13252.0,177.0,12504.0
3461129,33583.0,2634.0,30881.0
3415653,2633.0,549.0,1.0
3607565,15148.0,533.0,13160.0
3138083,19632.0,3106.0,16526.0
3661499,218215.0,6014.0,177289.0
3522461,2494.0,0.0,2442.0
3410817,36976.0,4567.0,32150.0
3649609,14745.0,1138.0,12873.0
3662939,9459.0,2012.0,6275.0
3551313,35180.0,865.0,33807.0
3501925,39482.0,11848.0,22167.0
3619509,29.0,12.0,15.0
3521941,3310.0,803.0,2256.0
3610267,3552.0,61.0,1500.0
3681491,200.0,21.0,177.0
3463303,,,
3514095,9365.0,213.0,9117.0
3430265,306.0,16.0,287.0
3517265,,,
3224175,23090.0,1299.0,21791.0
3617765,390.0,0.0,381.0
3506815,1918.0,1506.0,0.0
3326863,,,
3381445,1460.0,209.0,1162.0
3520443,19210.0,639.0,17252.0
3193125,10128.0,1405.0,8723.0
3611099,2056.0,115.0,1843.0
3613313,5958.0,312.0,4767.0
3595861,,,
3678589,5106.0,52.0,4746.0
3181329,205.0,128.0,77.0
3541989,2375.0,38.0,2164.0
3454835,4498.0,3084.0,15.0
3517615,1993.0,121.0,1856.0
3493271,,,
3685243,1375.0,23.0,1343.0
3693239,5825.0,745.0,4966.0
3449311,20391.0,3777.0,11715.0
3581491,1068.0,312.0,2.0
3620765,18243.0,121.0,17488.0
3449045,76338.0,553.0,73849.0
3632331,34448.0,1071.0,32236.0
3688093,1.0,0.0,0.0
3310617,48759.0,14.0,48745.0
3544963,58533.0,304.0,57894.0
3592147,2189.0,8.0,2080.0
3612581,1118.0,28.0,885.0
3691485,11267.0,1075.0,24.0
3565153,14950.0,6159.0,398.0
3354437,,,
3443733,8732.0,740.0,2886.0
3480205,63052.0,1502.0,52878.0
3578709,63396.0,1821.0,55834.0
3323185,138092.0,25011.0,113081.0
3427271,1803.0,922.0,868.0
3110099,1402.0,1167.0,235.0
3546965,344.0,22.0,8.0
3604597,34143.0,2668.0,26588.0
3530255,1759.0,125.0,1561.0
3576695,2488.0,138.0,1822.0
3627227,0.0,0.0,0.0
3666533,583.0,3.0,388.0
3626451,11.0,8.0,3.0
3482121,96017.0,561.0,90319.0
3547453,5515.0,332.0,3382.0
3703509,43193.0,2310.0,36474.0
3537499,4505.0,632.0,1.0
3665093,3099.0,1215.0,667.0
3685675,700.0,162.0,150.0
3592535,3225.0,332.0,845.0
3710231,156.0,4.0,78.0
3354395,120471.0,318.0,119413.0
3647515,24822.0,243.0,22795.0
3474855,133732.0,7103.0,109779.0
3470401,,,
3453961,24144.0,413.0,22245.0
3686181,1349.0,6.0,1334.0
3341761,23555.0,205.0,23267.0
3659193,1492.0,421.0,1065.0
3580271,1453.0,268.0,1067.0
3642125,,,
1778317,5461.0,2201.0,3040.0
3530689,1304.0,157.0,835.0
3374011,171.0,9.0,139.0
3598663,50881.0,3217.0,47384.0
3655794,52299.0,869.0,48964.0
3555861,3538.0,47.0,3334.0
3625535,1890.0,45.0,1824.0
3510233,157.0,57.0,73.0
3604711,3765.0,1427.0,31.0
3393437,35.0,12.0,7.0
3501347,91.0,35.0,5.0
3661945,64191.0,9328.0,47594.0
3621837,6251.0,448.0,5371.0
3682433,1245.0,77.0,966.0
3547633,3470.0,693.0,1775.0
3563191,19127.0,4276.0,8542.0
3201301,1751.0,150.0,1601.0
3493565,,,
3629827,0.0,0.0,0.0
3641181,625.0,198.0,10.0
3454987,4263.0,383.0,3267.0
3524865,14406.0,12332.0,1.0
3653877,30684.0,5193.0,3323.0
3553955,18991.0,11534.0,6537.0
3576609,2188.0,1556.0,6.0
3542111,780.0,640.0,12.0
3661669,0.0,0.0,0.0
3644051,,,
3705595,3700.0,14.0,3655.0
3640745,583.0,44.0,512.0
3466055,4227.0,49.0,3873.0
3535095,117.0,116.0,0.0
3671841,25.0,6.0,19.0
3464637,,,
3626995,712.0,97.0,261.0
3648573,1945.0,123.0,923.0
3696565,0.0,0.0,0.0
3639793,6826.0,1129.0,28.0
3690307,472.0,38.0,82.0
3607821,707.0,244.0,0.0
3576927,3721.0,1859.0,0.0
3529561,2.0,1.0,0.0
3652137,703.0,113.0,0.0
3384353,425.0,320.0,58.0
3445271,52.0,13.0,38.0
3594631,4255.0,851.0,78.0
3596149,,,
3682431,,,
3501989,5102.0,29.0,4779.0
3549657,6457.0,53.0,5871.0
3656981,5620.0,45.0,5391.0
3571875,2534.0,413.0,1027.0
3554287,65.0,5.0,0.0
3581903,7818.0,1661.0,5394.0
3581931,3933.0,192.0,2632.0
3548081,2353.0,1104.0,26.0
3647017,4570.0,790.0,1618.0
3705669,778.0,0.0,702.0
3657109,21628.0,525.0,18897.0
3622199,3822.0,1596.0,50.0
3530199,6360.0,828.0,4953.0
3656081,,,
3656751,746.0,297.0,400.0
3600225,79802.0,5704.0,53366.0
3600724,34694.0,461.0,31286.0
3603465,8282.0,3113.0,0.0
3514219,16658.0,2124.0,8070.0
3581875,42454.0,5081.0,10110.0
3622979,12257.0,1135.0,10137.0
3486747,211.0,0.0,83.0
3561517,,,
3640681,3198.0,2140.0,216.0
3567013,4933.0,50.0,4567.0
3567003,4958.0,50.0,4592.0
3487981,5711.0,815.0,3232.0
3309607,61.0,4.0,57.0
3478829,1037.0,68.0,871.0
3614385,856.0,5.0,818.0
3582085,33049.0,127.0,31015.0
3539997,5.0,5.0,0.0
3445819,2468.0,21.0,2445.0
3688335,36.0,2.0,5.0
3678189,2608.0,7.0,2581.0
3509437,187.0,3.0,184.0
3545999,797.0,184.0,4.0
3517779,603.0,510.0,19.0
3497721,,,
3367739,13402.0,2017.0,9369.0
3611747,1225.0,37.0,1082.0
3609195,2807.0,65.0,2604.0
3522047,43.0,0.0,33.0
3643369,72142.0,11254.0,59118.0
3560441,1604.0,117.0,1186.0
3548211,1614.0,612.0,14.0
3540311,960.0,7.0,849.0
3486901,2915.0,567.0,2161.0
3614987,47024.0,3859.0,41679.0
3606197,224.0,22.0,137.0
3391497,13798.0,3560.0,8361.0
3460703,101448.0,4185.0,28929.0
3398617,69973.0,2181.0,39014.0
3630207,0.0,0.0,0.0
3437501,8767.0,2357.0,48.0
3199627,19.0,7.0,12.0
3369015,19101.0,6214.0,11012.0
3630861,64477.0,2890.0,55812.0
3577215,43.0,22.0,0.0
3680257,180403.0,4.0,83965.0
3407543,1115.0,32.0,1056.0
3423897,2140.0,1196.0,749.0
3569137,,,
3698323,6314.0,1148.0,1288.0
3681309,5745.0,737.0,4880.0
3598395,27675.0,14941.0,10632.0
3600749,30428.0,4906.0,23790.0
3562005,7003.0,4067.0,2341.0
3592793,,,
3608583,703.0,61.0,573.0
3605031,4.0,0.0,4.0
3702669,12369.0,1438.0,10842.0
2261933,47430.0,6293.0,26580.0
2836809,424194.0,45822.0,330971.0
3351033,,,
3560169,622.0,349.0,18.0
3574737,367.0,89.0,93.0
3639941,150.0,12.0,92.0
3511757,242.0,3.0,239.0
3277193,5180.0,6.0,5174.0
3602681,745.0,68.0,24.0
3580479,0.0,0.0,0.0
3643127,3071.0,332.0,2712.0
3427363,307779.0,26332.0,120009.0
3603681,1026.0,201.0,2.0
3623259,421.0,93.0,0.0
3551077,68.0,8.0,0.0
3575353,,,
3649721,2703.0,1787.0,97.0
3500041,5947.0,670.0,5109.0
3556241,6783.0,1340.0,3547.0
3549303,3364.0,224.0,3082.0
3309757,905.0,186.0,719.0
3619979,9861.0,6886.0,125.0
